종목코드,종목명,재무제표종류,유동자산_2023,유동자산_2022,유동부채_2023,유동부채_2022,부채총계_2023,부채총계_2022,자본총계_2023,자본총계_2022,매출액_2023,매출액_2022,영업이익_2023,영업이익_2022,당기순이익_2023,당기순이익_2022
000220,유유제약,CFS,94094809415.0,96357746320.0,47273213687.0,64315528099.0,75786271366.0,71831031376.0,120796678153.0,123374041412.0,102601119951.0,104142628409.0,82114677.0,-199401936.0,-4993018177.0,-2619208661.0
000225,유유제약1우,,,,,,,,,,,,,,,
000227,유유제약2우B,,,,,,,,,,,,,,,
000230,일동홀딩스,CFS,275886285361.0,357916641920.0,557141948365.0,526724128430.0,685628296301.0,693452985420.0,84415735868.0,169100181474.0,479864084834.0,514123092821.0,-70806813168.0,-69187343932.0,-107771897498.0,-109989708900.0
000240,한국앤컴퍼니,CFS,614426027289.0,531357795700.0,387043024007.0,285271955522.0,553989249270.0,445377543909.0,4032139222445.0,3856441131880.0,771194407314.0,862632467295.0,175865948676.0,224608564464.0,159900483417.0,217023660751.0
000270,기아,CFS,38802365000000.0,34147147000000.0,27464676000000.0,25377803000000.0,36297773000000.0,34367884000000.0,45346408000000.0,39343081000000.0,75480266000000.0,63394868000000.0,9142111000000.0,4608775000000.0,7157764000000.0,3372444000000.0
000300,DH오토넥스,CFS,128286504346.0,244993953070.0,245361072450.0,330733362911.0,320024582073.0,431957816260.0,-7755485504.0,111252460593.0,212332005163.0,182604269750.0,-16384566051.0,-695942947.0,-58502571915.0,18164471320.0
000320,노루홀딩스,CFS,627079946221.0,583742767450.0,402013922072.0,367016107664.0,515763233306.0,511163923981.0,690838862557.0,660825453997.0,918074385514.0,753600251955.0,56730841789.0,27097637518.0,41918134810.0,20598429855.0
000325,노루홀딩스우,,,,,,,,,,,,,,,
000370,한화손해보험,CFS,,,,,13665650660020.0,13942309499679.0,3501542436131.0,3231202089729.0,,,,,219586459197.0,287540696810.0
000390,SP삼화,CFS,316340038789.0,288113092021.0,236514465045.0,225145199247.0,298154167079.0,287461316451.0,310818093294.0,299724957682.0,469999361600.0,484121155473.0,24111754041.0,18044984454.0,16751286436.0,12716119421.0
000400,롯데손해보험,CFS,,,,,12331293997198.0,14961508820035.0,1346667129649.0,1803031352388.0,,,,,262878480632.0,-22705513378.0
000430,대원강업,CFS,388661980841.0,380159612604.0,352737790491.0,376914805040.0,385639209628.0,412406943010.0,625719519738.0,598011882328.0,839683222931.0,737044306532.0,48576155197.0,5605937356.0,39297137322.0,9985739174.0
000480,CR홀딩스,CFS,425677548396.0,460349348857.0,683480152370.0,551300891815.0,788629203885.0,793378121821.0,827395899146.0,827063930862.0,586051503201.0,591704809776.0,17786044134.0,23331853217.0,15018977717.0,43975435733.0
000490,대동,CFS,1307177478674.0,1048975028464.0,1164647927938.0,925269813878.0,1464566475887.0,1241782449283.0,536887109970.0,471990756298.0,1176941053425.0,1136740410660.0,82765060482.0,80719201462.0,32679588374.0,52137668697.0
000500,가온전선,CFS,532089165028.0,491767369545.0,372290247698.0,319323694193.0,482809161148.0,449261889191.0,320778241377.0,303070555819.0,1126051242479.0,1062437410534.0,38207133654.0,24596769485.0,22068318166.0,13697231207.0
000520,삼일제약,CFS,91632384280.0,74781467488.0,159911026512.0,132592028750.0,250494293374.0,230880901101.0,132685830972.0,125819595538.0,145830266545.0,136213813013.0,4291278377.0,5341167564.0,769428086.0,-1858777307.0
000540,흥국화재,CFS,,,,,9697858000000.0,9810958000000.0,1421028000000.0,2592783000000.0,,,,,181812000000.0,207615000000.0
000545,흥국화재우,,,,,,,,,,,,,,,
000590,CS홀딩스,CFS,228220285351.0,213280099039.0,18839501981.0,22982072997.0,32747844110.0,33693421213.0,343901895063.0,330428149572.0,129556270225.0,133107409736.0,13635771849.0,12047922717.0,16292316831.0,22210087297.0
000640,동아쏘시오홀딩스,CFS,430491348439.0,338341608434.0,629872637939.0,566085715566.0,918623135705.0,732791277454.0,1040436894553.0,998660789749.0,829656004449.0,753740789956.0,60873216884.0,34660098739.0,53168882306.0,29204787152.0
000650,천일고속,CFS,7577252280.0,9480877874.0,7364022415.0,18006556086.0,28808795886.0,28229905515.0,23918115169.0,26615752815.0,32486264057.0,26853578907.0,-3438142391.0,-6689773390.0,-2628870413.0,-5547597439.0
000660,SK하이닉스,CFS,30393967000000.0,28733332000000.0,20250122000000.0,19843696000000.0,46817890000000.0,40580970000000.0,55231560000000.0,63290542000000.0,21460214000000.0,36949537000000.0,-8076347000000.0,8721646000000.0,-7758097000000.0,5976256000000.0
000670,영풍,CFS,1587406911101.0,1747077425369.0,737131374003.0,925918930294.0,1372089335320.0,1468547025489.0,4469018370069.0,4403386626977.0,2893166983723.0,3380409689280.0,-53569117881.0,195089065640.0,68709485898.0,278642962680.0
000680,LS네트웍스,CFS,274382084875.0,282285964979.0,604813994008.0,210966610920.0,731088542911.0,748565972243.0,567357281227.0,551876482818.0,276724213585.0,264573061299.0,7066140271.0,6198506831.0,15480798409.0,8934755536.0
000700,유수홀딩스,CFS,325222960333.0,314536587203.0,51992983091.0,63779943527.0,65631716410.0,79255169817.0,452010798285.0,445670895055.0,,,18289475123.0,31328588247.0,24464565326.0,41210361247.0
000720,현대건설,CFS,17737374000000.0,15516744000000.0,9507619000000.0,8757397000000.0,12504278000000.0,10987431000000.0,10538187000000.0,9924277000000.0,21052970000000.0,15155595000000.0,640932000000.0,500595000000.0,544236000000.0,642850000000.0
000725,현대건설우,,,,,,,,,,,,,,,
000760,이화산업,CFS,46195373808.0,48156421369.0,27478159000.0,27876430288.0,34197459926.0,34707840588.0,232553628018.0,233780478065.0,35468252353.0,44269146651.0,-1053470965.0,-150837870.0,-1184316603.0,414751621.0
000810,삼성화재,CFS,,,,,66039950456326.0,68326523718163.0,14870923515091.0,12462833123593.0,,,,,1646080928859.0,1296684554403.0
000815,삼성화재우,,,,,,,,,,,,,,,
000850,화천기공,CFS,205750497667.0,204833126801.0,79431422936.0,85246377720.0,120069961800.0,128766812502.0,345122563537.0,345265803434.0,168151074777.0,178377608407.0,4871368881.0,5366017393.0,10703540971.0,12029023408.0
000860,강남제비스코,CFS,321588181348.0,318471402195.0,177855967540.0,190999008997.0,286637748821.0,278945532072.0,686744128617.0,678845782760.0,479288024347.0,505610130676.0,16352686076.0,6251483171.0,10600793492.0,8591501152.0
000880,한화,CFS,24821790000000.0,22317004000000.0,24710417000000.0,21094631000000.0,167559311000000.0,163851392000000.0,34782776000000.0,33125534000000.0,38658773000000.0,39991507000000.0,2180216000000.0,3211411000000.0,1625166000000.0,2446398000000.0
00088K,한화3우B,,,,,,,,,,,,,,,
000890,보해양조,CFS,62199910519.0,57906204735.0,62210196982.0,49381850760.0,68501268305.0,64936220688.0,80136501757.0,82456280259.0,69821728199.0,66742410525.0,-1436986144.0,801252522.0,-2189698037.0,281865576.0
000910,유니온,CFS,147415747083.0,140428558016.0,159776295912.0,132962186534.0,210374031385.0,201552927080.0,189425884438.0,174558796250.0,168110702329.0,174257691240.0,-1205750113.0,1702652200.0,8749921839.0,27464811.0
000950,전방,CFS,161752847136.0,183763559312.0,52816297249.0,85022926184.0,62812662691.0,94123353220.0,183695677575.0,210657995414.0,76504582228.0,83826266122.0,-26741560820.0,-2771784532.0,-25047846302.0,-8104761489.0
000970,한국주철관,CFS,236265643555.0,233007687015.0,57526945759.0,57454236920.0,73805283861.0,73948278772.0,353824951095.0,350660350544.0,325965320759.0,358640830287.0,12069673311.0,10148118321.0,11770368671.0,9566713528.0
000990,DB하이텍,CFS,1118672006100.0,1327724119744.0,230902828070.0,404353962296.0,303000446153.0,484416396415.0,1689783590347.0,1638284078393.0,874786361401.0,1278146850458.0,223201864555.0,615098546333.0,209131211463.0,490456776716.0
001020,페이퍼코리아,CFS,248479684915.0,249090738796.0,146304193620.0,410999661424.0,205040604705.0,440215219986.0,297298969087.0,61614925476.0,296757443108.0,310352067647.0,29873364636.0,19946858488.0,14747355427.0,-1497336756.0
001040,CJ,CFS,14837098666000.0,15143819806000.0,16536283271000.0,16950325414000.0,30630199112000.0,30506774819000.0,18406241349000.0,17733633488000.0,30686799768000.0,30318959088000.0,1465702296000.0,1825904853000.0,403394594000.0,746620563000.0
001045,CJ우,,,,,,,,,,,,,,,
00104K,CJ4우(전환),,,,,,,,,,,,,,,
001060,JW중외제약,CFS,375188624976.0,425457063858.0,324113141478.0,380131098057.0,422647882588.0,402213719428.0,244535307341.0,225759035573.0,543508670461.0,491192068455.0,67006026966.0,34280648783.0,13465491749.0,18436935678.0
001065,JW중외제약우,,,,,,,,,,,,,,,
001067,JW중외제약2우B,,,,,,,,,,,,,,,
001070,대한방직,CFS,82649456505.0,99100925561.0,41462458967.0,61689419718.0,60598984909.0,75392116742.0,133490387484.0,135247441132.0,119055656822.0,143918877459.0,-580311823.0,-3396777138.0,-1990102007.0,-4724029354.0
001080,만호제강,CFS,159626753812.0,161890920966.0,26252245391.0,24385385742.0,26617102113.0,25657000048.0,255971532852.0,247882666130.0,164716730456.0,185788696156.0,-3957552881.0,1025824629.0,9078036114.0,5585821433.0
001120,LX인터내셔널,CFS,4621072081848.0,4482204749190.0,3125697085063.0,2935026255683.0,5481775699492.0,4682532060717.0,3221211038117.0,3036475272912.0,10799681280544.0,14647466309361.0,354598500958.0,807667972155.0,277472868997.0,701575595505.0
001130,대한제분,CFS,647459010380.0,615430600543.0,352765133199.0,344701427247.0,404401172419.0,399078814703.0,948360159189.0,919353083839.0,1082045902046.0,992115775222.0,31248359961.0,34508187211.0,34073214358.0,20129230442.0
001200,유진투자증권,CFS,,,,,7530489627874.0,7100764279436.0,1006806184858.0,975644019345.0,1176609670462.0,1608651558528.0,,,25661901044.0,37014898788.0
001210,금호전기,CFS,23741806021.0,36701210379.0,33217841493.0,43889735363.0,36289334371.0,48974883827.0,14726676191.0,12839330125.0,41761211880.0,34458596879.0,-4527295433.0,-8188939138.0,-6107035689.0,-15314460254.0
001230,동국홀딩스,CFS,976141917962.0,2774282526162.0,561877989477.0,2824096283756.0,634416534799.0,3164636526811.0,1021475417751.0,3286611270071.0,1384145390383.0,1589840100014.0,68498202452.0,90710753709.0,-381843287715.0,560662176569.0
001250,GS글로벌,CFS,975500259111.0,1006878372309.0,809326850437.0,805649501154.0,966490770730.0,1012698524738.0,440237688547.0,406714433715.0,2930729850399.0,3904729968213.0,63351713996.0,55791060297.0,28327655919.0,42984123091.0
001260,남광토건,CFS,252310990890.0,263129339480.0,199650340347.0,216082621341.0,228485999606.0,238920806341.0,108486509412.0,107002078032.0,407242827267.0,306389867348.0,-2159050200.0,4216587882.0,1561318739.0,4609407246.0
001270,부국증권,CFS,,,,,4194726213737.0,786574355132.0,739859805495.0,694855528953.0,614414307161.0,757183208724.0,,,48463282255.0,37243523582.0
001275,부국증권우,,,,,,,,,,,,,,,
001290,상상인증권,CFS,,,,,1475302879953.0,374549886821.0,232788570257.0,223507840089.0,,,,,1405662395.0,-192885726.0
001340,PKC,CFS,66979422010.0,58146904857.0,147202994826.0,135367118363.0,216790227414.0,193923293147.0,216364639756.0,209319764477.0,178544054389.0,168189296973.0,17295331699.0,21311481917.0,9716484872.0,17595548466.0
001360,삼성제약,CFS,32408308013.0,69571334414.0,12770768830.0,14233036317.0,13463601923.0,15324892000.0,89975494842.0,102589916538.0,39934731672.0,37716148522.0,-12847622918.0,-8860161180.0,-12650204825.0,-13941712175.0
001380,SG글로벌,CFS,55078319611.0,35078818277.0,44244635103.0,43222756995.0,65543049505.0,64775255814.0,125038294845.0,121160192606.0,67750966283.0,47957363786.0,3131891859.0,-2055754731.0,3604989059.0,-2063077676.0
001390,KG케미칼,CFS,3220737134131.0,2561024589897.0,2419217673507.0,2303485758893.0,4107504013065.0,3761420644468.0,3602457556484.0,3313116330316.0,6932037123133.0,4294947971737.0,402007427496.0,424531599829.0,305387470055.0,630124869577.0
001420,태원물산,CFS,23536357256.0,20912453087.0,6241306718.0,3142665315.0,8591723318.0,5374970694.0,29197971848.0,29573533489.0,6909718655.0,8563217664.0,-607841914.0,-400859912.0,-8906291.0,-787474799.0
001430,세아베스틸지주,CFS,1844556639869.0,1809109415045.0,801958194065.0,1025589889996.0,1782567085016.0,1846659305036.0,2072068172842.0,1971744747023.0,3195550364420.0,3306075644417.0,195509854302.0,124566961088.0,136212131667.0,115461270353.0
001440,대한전선,CFS,1221661005000.0,1144663275000.0,558296697000.0,488178116000.0,819196074000.0,738060568000.0,915794393000.0,882204303000.0,2088344756000.0,1796615041000.0,59076758000.0,28535301000.0,34326511000.0,9676135000.0
001450,현대해상,CFS,,,,,35199846150750.0,36794467054260.0,6691539934341.0,9458831270170.0,,,,,662603585778.0,878716926227.0
001460,BYC,CFS,105917026258.0,120182142295.0,100128644351.0,79177003824.0,149750002609.0,153134740019.0,527756839586.0,515737286382.0,118706796071.0,121174220101.0,16159313225.0,15950195955.0,14279341722.0,29015386184.0
001465,BYC우,,,,,,,,,,,,,,,
001470,삼부토건,CFS,467767643868.0,412905353807.0,280902460682.0,236815695645.0,394604016571.0,329646601364.0,166730660659.0,182184483358.0,461196776202.0,324202580763.0,-25516705387.0,-5695067301.0,-35452284136.0,-7616420271.0
001500,현대차증권,CFS,,,,,11257214489791.0,9008412020030.0,1272599363975.0,1224643053695.0,1134238957417.0,1010083211684.0,,,53053360806.0,85728297103.0
001510,SK증권,CFS,,,,,6075339059510.0,5823507502950.0,665205015624.0,641333326971.0,,,,,22556267160.0,7038335831.0
001515,SK증권우,,,,,,,,,,,,,,,
001520,동양,CFS,446970492616.0,393101021243.0,248039059848.0,176610018139.0,277632113696.0,200018245461.0,802032475699.0,783531995337.0,619164309928.0,552709581076.0,28504956565.0,5886656471.0,28206666669.0,-1484749142.0
001525,동양우,,,,,,,,,,,,,,,
001527,동양2우B,,,,,,,,,,,,,,,
001530,DI동일,CFS,331570763777.0,337548132713.0,298633135830.0,272195151884.0,385981265064.0,381086723056.0,620772356891.0,619195795350.0,581706401792.0,705942337630.0,7104381668.0,45466965494.0,5308761397.0,47025816018.0
001550,조비,CFS,68440815130.0,78134326529.0,54471787018.0,57328641472.0,64915811871.0,68561445949.0,55069808274.0,61480314176.0,97412924844.0,119610401115.0,-4398332630.0,13099364745.0,-6373612034.0,6471394557.0
001560,제일연마,CFS,58314277798.0,53268101591.0,9170870614.0,9637922726.0,11415441402.0,11951004596.0,97663250310.0,92166871301.0,63385873502.0,61596846183.0,6501889708.0,3656962654.0,9454110630.0,1144757263.0
001570,금양,CFS,153629303154.0,146882938167.0,202433355310.0,103934074100.0,245986446359.0,160842410708.0,241526491956.0,121936315678.0,112042107719.0,154411749637.0,-4828908235.0,10945672675.0,-23942786565.0,3567475667.0
001620,케이비아이동국실업,CFS,257350394605.0,233598639427.0,300873653413.0,301480202607.0,389676221531.0,373187013643.0,188178520222.0,180383548030.0,485883997186.0,430730062078.0,-890666927.0,-21962901815.0,-1180971368.0,-1325010551.0
001630,종근당홀딩스,CFS,440150843823.0,398595725433.0,483341370583.0,399407472213.0,654791370486.0,577829023460.0,815549279512.0,798543946094.0,655158748401.0,690447951155.0,14657053487.0,-22022473507.0,30323353730.0,-18813658777.0
001680,대상,CFS,1879737584370.0,1721004720989.0,1011923056875.0,997239386623.0,2053759956535.0,1867569946984.0,1380693164836.0,1322626501384.0,3117045733165.0,3074718263644.0,110205190057.0,125822930793.0,65947100565.0,62885083764.0
001685,대상우,,,,,,,,,,,,,,,
001720,신영증권,CFS,,,,,9355337865849.0,8663574450115.0,1625022515510.0,1535225954422.0,2011754069320.0,1929526534348.0,,,105173905516.0,31932090544.0
001740,SK네트웍스,CFS,2740343000000.0,2703209000000.0,4286675000000.0,3567813000000.0,7272441000000.0,7048547000000.0,2241728000000.0,2450712000000.0,6910522000000.0,7120900000000.0,172477000000.0,121239000000.0,28648000000.0,63514000000.0
001750,한양증권,CFS,,,,,3078682813480.0,1043504162865.0,481357602234.0,459386901440.0,771133229360.0,870218900614.0,,,27846302281.0,25671954818.0
001755,한양증권우,,,,,,,,,,,,,,,
001770,SHD,CFS,64067150341.0,62969604391.0,37274120587.0,36134907509.0,37841485734.0,36836001991.0,51766920175.0,51455970487.0,79068341345.0,96419092650.0,599870001.0,10602006850.0,549236022.0,8676990922.0
001780,알루코,CFS,410240154095.0,326840775284.0,459565027599.0,465830380456.0,511806080644.0,506348248906.0,360667670586.0,310584717275.0,439668722465.0,470579672207.0,34919424228.0,31194039334.0,20818815863.0,15874641095.0
001790,대한제당,CFS,619485231000.0,613796109000.0,321178495000.0,390061782000.0,649343984000.0,681747544000.0,554302695000.0,537718752000.0,990625892000.0,1026408281000.0,36645726000.0,31751512000.0,29172252000.0,21297948000.0
001795,대한제당우,,,,,,,,,,,,,,,
001800,오리온홀딩스,CFS,1741567130228.0,1584060873911.0,611357018486.0,663512598084.0,937051423143.0,977214307936.0,4269162688412.0,4124954123258.0,2178408490430.0,2066101304810.0,288084523163.0,267907227698.0,202487649499.0,194834874533.0
001820,삼화콘덴서,CFS,184145053808.0,162158129535.0,60013370775.0,53555574870.0,68614496714.0,62021312212.0,246023845700.0,225432520413.0,217398876734.0,195796751335.0,24123556430.0,25869512695.0,20996869571.0,24888845594.0
001940,KISCO홀딩스,CFS,1352904308178.0,1289089265794.0,122820546729.0,208963844818.0,195492407842.0,239739584991.0,1579896551231.0,1496196972636.0,1162753319972.0,1346255595719.0,115226432117.0,152492619015.0,104755913945.0,84086204643.0
002020,코오롱,CFS,1939570215650.0,1684980865278.0,2535319055999.0,2341085909022.0,3797364997391.0,3322537563034.0,1220051235553.0,1154953577043.0,4282976588084.0,4089818233567.0,120064039144.0,258363646609.0,45692372532.0,177777954206.0
002025,코오롱우,,,,,,,,,,,,,,,
002030,아세아,CFS,867261330434.0,881507374671.0,529265180548.0,518884523788.0,1279348239307.0,1317598873795.0,1952577707874.0,1864777074285.0,1572745727632.0,1518573923107.0,182833546298.0,170723134022.0,131244434315.0,116471491742.0
002070,비비안,CFS,100805698909.0,90886103322.0,107575096840.0,98654688573.0,113013792302.0,104480645980.0,92196880263.0,96580534960.0,170211373165.0,165504985593.0,5221251718.0,3992570079.0,-4102688588.0,-9678374133.0
002100,경농,CFS,298169798461.0,260765667954.0,183498908742.0,156932087281.0,204199210195.0,188148524944.0,280906307402.0,260484164308.0,305340151631.0,305115279582.0,36615473590.0,46763802150.0,25943721206.0,31307493669.0
002140,고려산업,CFS,132048903080.0,127812632315.0,153788947340.0,148284814914.0,178333138637.0,169050032748.0,104835909244.0,105653495078.0,237086351055.0,199549421669.0,4517631240.0,3156914331.0,796722679.0,-4272899086.0
002150,도화엔지니어링,CFS,227757199864.0,215628821883.0,234653242139.0,215111875031.0,278131246243.0,255273456899.0,269829589474.0,267316818668.0,389685894340.0,387137491672.0,9449441702.0,14487192911.0,11081930435.0,13321564711.0
002170,SYTS,CFS,341687279435.0,344026136176.0,14517894072.0,30658720857.0,23852059608.0,40424121033.0,430839532784.0,417112654736.0,131648165421.0,132061055438.0,13035518826.0,14263436613.0,20079457685.0,9675322073.0
002200,한국수출포장,CFS,152897024999.0,143085577838.0,41804136194.0,46154487123.0,60056365037.0,64604055301.0,293780610336.0,280917284803.0,235892635451.0,259470526190.0,19724071376.0,22205835276.0,16248380163.0,17417162631.0
002210,동성제약,CFS,65676615653.0,54389189710.0,49307023237.0,47571203754.0,78488626082.0,64892797809.0,41716238320.0,42809263159.0,66853895109.0,69526133420.0,1238262331.0,-3722115082.0,-85936227.0,-1489311008.0
002220,한일철강,CFS,109295747286.0,105439726347.0,128507501062.0,112789046543.0,168085879201.0,164622338615.0,174402489349.0,174532632878.0,165182732099.0,196043572522.0,6407781583.0,4401202012.0,558769318.0,-2513166254.0
002240,고려제강,CFS,1147588142979.0,1153075088455.0,510432314895.0,561483968404.0,748351668643.0,805246239566.0,1791260204045.0,1727522158689.0,1344031293276.0,1590226387946.0,36265137742.0,118132323031.0,56959707279.0,123267152853.0
002310,아세아제지,CFS,433773614214.0,441835691580.0,162747498404.0,174449422525.0,210056068459.0,230662239691.0,844642456482.0,804286022003.0,679381604802.0,767055894324.0,72065753884.0,86321660104.0,64315475084.0,75098127892.0
002320,한진,CFS,688532822428.0,615210708980.0,987155389683.0,799783071458.0,2635687019148.0,2558814752905.0,1543784625795.0,1534382938804.0,2058787833997.0,2128677425729.0,92882264517.0,91510822132.0,19346312922.0,47320142378.0
002350,넥센타이어,CFS,1603800585519.0,1442087250791.0,1457390743884.0,1431723418411.0,2597024769563.0,2348104911877.0,1709640995830.0,1596231827731.0,2023585496728.0,1895555094106.0,122880557391.0,-65138812434.0,92547816616.0,-18591600030.0
002355,넥센타이어1우B,,,,,,,,,,,,,,,
002360,SH에너지화학,CFS,81615961896.0,81702957489.0,14052997428.0,10758686692.0,32057231289.0,30058823992.0,92652737642.0,94101468139.0,105678362285.0,127547665815.0,-1663965691.0,1116260817.0,-359006570.0,3117778310.0
002380,KCC,CFS,4348879039763.0,4029782763437.0,3496920840177.0,2869372542476.0,7913369206337.0,7567347802320.0,5497180036504.0,5551138505338.0,4706012146796.0,5133586095444.0,254641012190.0,410020967635.0,63109834860.0,-50944715047.0
002390,한독,CFS,334352591534.0,354171988191.0,282917373209.0,270930450534.0,472290798960.0,489250127554.0,361762085961.0,381856042513.0,396154415658.0,407738452175.0,14792775987.0,21432727266.0,-13620647386.0,2735484207.0
002410,범양건영,CFS,87397698680.0,79479043859.0,98896873303.0,90720864613.0,116987460426.0,144032362262.0,69806125079.0,71021899442.0,84028284876.0,100954487454.0,-1006353361.0,1282644477.0,-1244921062.0,7191867926.0
002420,세기상사,CFS,7528294836.0,8610007524.0,15497912075.0,3330747632.0,24159279378.0,25060643077.0,27492910511.0,26581197625.0,21857404595.0,24444989507.0,-566482440.0,-647507259.0,-1117401753.0,-1152663131.0
002450,삼익악기,CFS,172898027898.0,210295390017.0,100982643624.0,134468492548.0,222277433949.0,260906132649.0,269280348944.0,260652700315.0,188709883099.0,243069783668.0,5073745669.0,15098755875.0,3824166980.0,28939926971.0
002460,HS화성,CFS,784467930672.0,544990973847.0,343091616074.0,222647093288.0,618612287766.0,389175292526.0,379442965134.0,356952449379.0,683572080611.0,435341136817.0,30043523450.0,2775863003.0,27583703380.0,14632247123.0
002600,조흥,CFS,279957948865.0,268968494534.0,266430692451.0,275477139063.0,299891278740.0,279570331873.0,145955072282.0,154185144907.0,305559544461.0,227712897141.0,9947576383.0,13998901826.0,-4270650101.0,2428623087.0
002620,제일파마홀딩스,CFS,405751590956.0,352916443850.0,427393394144.0,358504740294.0,484508367806.0,445884552551.0,434851383810.0,419792459625.0,601111829321.0,603562856469.0,19793251061.0,-4119788402.0,15416408318.0,-8000269351.0
002630,오리엔트바이오,CFS,57971235693.0,49249571579.0,3482065250.0,3892299448.0,9754941019.0,9657861933.0,73499549583.0,71392358134.0,21616635841.0,22858985140.0,187754767.0,1126548176.0,1879876055.0,-12935257743.0
002690,동일제강,CFS,101607638352.0,101123872721.0,19567628355.0,18680811170.0,22930308120.0,22028247899.0,152584086008.0,157680471138.0,136507616545.0,150790636632.0,-1294230564.0,2887845179.0,-4608908975.0,-2766122060.0
002700,신일전자,CFS,102464020889.0,105816871898.0,61392336999.0,64029490024.0,67365931831.0,70989812664.0,82387758928.0,81890842633.0,133223744768.0,153620137570.0,2149995099.0,6951480842.0,1199834575.0,-726730562.0
002710,TCC스틸,CFS,257767163234.0,276384671735.0,226692761569.0,251903595625.0,345705272615.0,298677336481.0,230392026844.0,208804980309.0,467401231779.0,512117665797.0,7553159009.0,38832541438.0,-20092651704.0,12418966465.0
002720,국제약품,CFS,53648870720.0,48535452258.0,57881362776.0,47855143190.0,72518498946.0,62513602796.0,66019574390.0,74079260010.0,100076362214.0,95654591028.0,-573431466.0,5357508505.0,-8025072347.0,4778975021.0
002760,보락,CFS,23857319226.0,26264428282.0,6913488036.0,9809629438.0,9618611428.0,12528504457.0,48427822731.0,48383747090.0,35213466077.0,35273482029.0,247548929.0,2745398139.0,562381826.0,2556100332.0
002780,진흥기업,CFS,402574810959.0,332594741207.0,178955603161.0,150468384840.0,256002437561.0,227013990002.0,259393359931.0,224732888879.0,527526701251.0,431887662459.0,41367213108.0,36511130888.0,34753825886.0,38475912221.0
002785,진흥기업우B,,,,,,,,,,,,,,,
002787,진흥기업2우B,,,,,,,,,,,,,,,
002790,아모레퍼시픽홀딩스,CFS,2628138996136.0,2566383546972.0,834905131009.0,851901945315.0,1074594695549.0,1117500460491.0,6541512300431.0,6533503340963.0,3003337465684.0,3311018300712.0,122149948013.0,193304287197.0,186824108300.0,138549732116.0
002795,아모레퍼시픽홀딩스우,,,,,,,,,,,,,,,
